# instance   solver  ObjVal  Time(ms)    Creation(ms)    InitialIP(ms)   Calculations(ms)    CPLEX-Separations(ms)   Separation-Iterations   Cuts-added
fc_1500_dense_0.gg	F1-CC	OutOfTime
fc_1500_dense_0.gg	F1-T-B	OutOfTime
fc_1500_dense_0.gg	F1-T-A	OutOfTime
fc_1500_dense_1.gg	F1-CC	166.0	4630	23	4607	0	0	1	0
fc_1500_dense_1.gg	F1-T-B	166.0	14297	20	4440	15	9822	3	4
fc_1500_dense_1.gg	F1-T-A	166.0	14252	20	4366	18	9848	3	4
fc_1500_dense_2.gg	F1-CC	198.0	3376	19	3357	0	0	1	0
fc_1500_dense_2.gg	F1-T-B	200.0	15925	20	3546	21	12338	4	11
fc_1500_dense_2.gg	F1-T-A	200.0	16869	20	3428	27	13394	4	13
fc_1500_sparse_0.gg	F1-CC	OutOfTime
fc_1500_sparse_0.gg	F1-T-B	OutOfTime
fc_1500_sparse_0.gg	F1-T-A	OutOfTime
fc_1500_sparse_1.gg	F1-CC	OutOfTime
fc_1500_sparse_1.gg	F1-T-B	OutOfTime
fc_1500_sparse_1.gg	F1-T-A	OutOfTime
fc_1500_sparse_2.gg	F1-CC	OutOfTime
fc_1500_sparse_2.gg	F1-T-B	OutOfTime
fc_1500_sparse_2.gg	F1-T-A	OutOfTime
fc_1600_dense_0.gg	F1-CC	OutOfTime
fc_1600_dense_0.gg	F1-T-B	OutOfTime
fc_1600_dense_0.gg	F1-T-A	OutOfTime
fc_1600_dense_1.gg	F1-CC	OutOfTime
fc_1600_dense_1.gg	F1-T-B	OutOfTime
fc_1600_dense_1.gg	F1-T-A	OutOfTime
fc_1600_dense_2.gg	F1-CC	236.0	3786	26	3760	0	0	1	0
fc_1600_dense_2.gg	F1-T-B	236.0	10087	20	3751	10	6306	2	3
fc_1600_dense_2.gg	F1-T-A	236.0	10062	20	3728	12	6302	2	3
fc_1600_sparse_0.gg	F1-CC	OutOfTime
fc_1600_sparse_0.gg	F1-T-B	OutOfTime
fc_1600_sparse_0.gg	F1-T-A	OutOfTime
fc_1600_sparse_1.gg	F1-CC	OutOfTime
fc_1600_sparse_1.gg	F1-T-B	OutOfTime
fc_1600_sparse_1.gg	F1-T-A	OutOfTime
fc_1600_sparse_2.gg	F1-CC	OutOfTime
fc_1600_sparse_2.gg	F1-T-B	OutOfTime
fc_1600_sparse_2.gg	F1-T-A	OutOfTime
fc_1700_dense_0.gg	F1-CC	OutOfTime
fc_1700_dense_0.gg	F1-T-B	OutOfTime
fc_1700_dense_0.gg	F1-T-A	OutOfTime
fc_1700_dense_1.gg	F1-CC	OutOfTime
fc_1700_dense_1.gg	F1-T-B	OutOfTime
fc_1700_dense_1.gg	F1-T-A	OutOfTime
fc_1700_dense_2.gg	F1-CC	OutOfTime
fc_1700_dense_2.gg	F1-T-B	OutOfTime
fc_1700_dense_2.gg	F1-T-A	OutOfTime
fc_1700_sparse_0.gg	F1-CC	OutOfTime
fc_1700_sparse_0.gg	F1-T-B	OutOfTime
fc_1700_sparse_0.gg	F1-T-A	OutOfTime
fc_1700_sparse_1.gg	F1-CC	OutOfTime
fc_1700_sparse_1.gg	F1-T-B	OutOfTime
fc_1700_sparse_1.gg	F1-T-A	OutOfTime
fc_1700_sparse_2.gg	F1-CC	OutOfTime
fc_1700_sparse_2.gg	F1-T-B	OutOfTime
fc_1700_sparse_2.gg	F1-T-A	OutOfTime
fc_1800_dense_0.gg	F1-CC	OutOfTime
fc_1800_dense_0.gg	F1-T-B	OutOfTime
fc_1800_dense_0.gg	F1-T-A	OutOfTime
fc_1800_dense_1.gg	F1-CC	282.0	237953	50	237903	0	0	1	0
fc_1800_dense_1.gg	F1-T-B	284.0	444089	23	237866	24	206176	4	11
fc_1800_dense_1.gg	F1-T-A	284.0	291017	23	239478	16	51500	2	12
fc_1800_dense_2.gg	F1-CC	OutOfTime
fc_1800_dense_2.gg	F1-T-B	OutOfTime
fc_1800_dense_2.gg	F1-T-A	OutOfTime
fc_1800_sparse_0.gg	F1-CC	OutOfTime
fc_1800_sparse_0.gg	F1-T-B	OutOfTime
fc_1800_sparse_0.gg	F1-T-A	OutOfTime
fc_1800_sparse_1.gg	F1-CC	OutOfTime
fc_1800_sparse_1.gg	F1-T-B	OutOfTime
fc_1800_sparse_1.gg	F1-T-A	OutOfTime
fc_1800_sparse_2.gg	F1-CC	OutOfTime
fc_1800_sparse_2.gg	F1-T-B	OutOfTime
fc_1800_sparse_2.gg	F1-T-A	OutOfTime
fc_1900_dense_0.gg	F1-CC	256.0	302857	47	302810	0	0	1	0
fc_1900_dense_0.gg	F1-T-B	256.0	367411	24	310225	12	57150	2	2
fc_1900_dense_0.gg	F1-T-A	256.0	367458	25	309766	15	57652	2	2
fc_1900_dense_1.gg	F1-CC	260.0	6500	30	6470	0	0	1	0
fc_1900_dense_1.gg	F1-T-B	260.0	12018	24	6524	20	5450	3	6
fc_1900_dense_1.gg	F1-T-A	OutOfTime
fc_1900_dense_2.gg	F1-CC	328.0	66667	46	66621	0	0	1	0
fc_1900_dense_2.gg	F1-T-B	328.0	187794	26	66283	19	121466	3	15
fc_1900_dense_2.gg	F1-T-A	328.0	288197	24	66744	64	221365	7	28
fc_1900_sparse_0.gg	F1-CC	OutOfTime
fc_1900_sparse_0.gg	F1-T-B	OutOfTime
fc_1900_sparse_0.gg	F1-T-A	OutOfTime
fc_1900_sparse_1.gg	F1-CC	OutOfTime
fc_1900_sparse_1.gg	F1-T-B	OutOfTime
fc_1900_sparse_1.gg	F1-T-A	OutOfTime
fc_1900_sparse_2.gg	F1-CC	OutOfTime
fc_1900_sparse_2.gg	F1-T-B	OutOfTime
fc_1900_sparse_2.gg	F1-T-A	OutOfTime
fc_2000_dense_0.gg	F1-CC	298.0	3069	49	3020	0	0	1	0
fc_2000_dense_0.gg	F1-T-B	298.0	3936	26	2910	13	987	2	2
fc_2000_dense_0.gg	F1-T-A	298.0	4082	25	3017	17	1023	2	2
fc_2000_dense_1.gg	F1-CC	OutOfTime
fc_2000_dense_1.gg	F1-T-B	OutOfTime
fc_2000_dense_1.gg	F1-T-A	OutOfTime
fc_2000_dense_2.gg	F1-CC	OutOfTime
fc_2000_dense_2.gg	F1-T-B	OutOfTime
fc_2000_dense_2.gg	F1-T-A	OutOfTime
fc_2000_sparse_0.gg	F1-CC	OutOfTime
fc_2000_sparse_0.gg	F1-T-B	OutOfTime
fc_2000_sparse_0.gg	F1-T-A	OutOfTime
fc_2000_sparse_1.gg	F1-CC	OutOfTime
fc_2000_sparse_1.gg	F1-T-B	OutOfTime
fc_2000_sparse_1.gg	F1-T-A	OutOfTime
fc_2000_sparse_2.gg	F1-CC	OutOfTime
fc_2000_sparse_2.gg	F1-T-B	OutOfTime
fc_2000_sparse_2.gg	F1-T-A	OutOfTime
fc_2100_dense_0.gg	F1-CC	OutOfTime
fc_2100_dense_0.gg	F1-T-B	OutOfTime
fc_2100_dense_0.gg	F1-T-A	OutOfTime
fc_2100_dense_1.gg	F1-CC	304.0	19746	30	19716	0	0	1	0
fc_2100_dense_1.gg	F1-T-B	304.0	55022	27	19746	41	35208	5	13
fc_2100_dense_1.gg	F1-T-A	304.0	45839	27	19722	40	26050	4	14
fc_2100_dense_2.gg	F1-CC	OutOfTime
fc_2100_dense_2.gg	F1-T-B	OutOfTime
fc_2100_dense_2.gg	F1-T-A	OutOfTime
fc_2100_sparse_0.gg	F1-CC	OutOfTime
fc_2100_sparse_0.gg	F1-T-B	OutOfTime
fc_2100_sparse_0.gg	F1-T-A	OutOfTime
fc_2100_sparse_1.gg	F1-CC	OutOfTime
fc_2100_sparse_1.gg	F1-T-B	OutOfTime
fc_2100_sparse_1.gg	F1-T-A	OutOfTime
fc_2100_sparse_2.gg	F1-CC	OutOfTime
fc_2100_sparse_2.gg	F1-T-B	OutOfTime
fc_2100_sparse_2.gg	F1-T-A	OutOfTime
fc_2200_dense_0.gg	F1-CC	304.0	10119	31	10088	0	0	1	0
fc_2200_dense_0.gg	F1-T-B	304.0	13642	29	10113	33	3467	4	8
fc_2200_dense_0.gg	F1-T-A	304.0	13628	28	10088	39	3473	4	8
fc_2200_dense_1.gg	F1-CC	376.0	96692	28	96664	0	0	1	0
fc_2200_dense_1.gg	F1-T-B	376.0	389892	28	97013	49	292802	6	24
fc_2200_dense_1.gg	F1-T-A	376.0	225537	28	96959	64	128486	6	21
fc_2200_dense_2.gg	F1-CC	OutOfTime
fc_2200_dense_2.gg	F1-T-B	OutOfTime
fc_2200_dense_2.gg	F1-T-A	OutOfTime
fc_2200_sparse_0.gg	F1-CC	OutOfTime
fc_2200_sparse_0.gg	F1-T-B	OutOfTime
fc_2200_sparse_0.gg	F1-T-A	OutOfTime
fc_2200_sparse_1.gg	F1-CC	OutOfTime
fc_2200_sparse_1.gg	F1-T-B	OutOfTime
fc_2200_sparse_1.gg	F1-T-A	OutOfTime
fc_2200_sparse_2.gg	F1-CC	OutOfTime
fc_2200_sparse_2.gg	F1-T-B	OutOfTime
fc_2200_sparse_2.gg	F1-T-A	OutOfTime
fc_2300_dense_0.gg	F1-CC	OutOfTime
fc_2300_dense_0.gg	F1-T-B	OutOfTime
fc_2300_dense_0.gg	F1-T-A	OutOfTime
fc_2300_dense_1.gg	F1-CC	OutOfTime
fc_2300_dense_1.gg	F1-T-B	OutOfTime
fc_2300_dense_1.gg	F1-T-A	OutOfTime
fc_2300_dense_2.gg	F1-CC	OutOfTime
fc_2300_dense_2.gg	F1-T-B	OutOfTime
fc_2300_dense_2.gg	F1-T-A	OutOfTime
fc_2300_sparse_0.gg	F1-CC	OutOfTime
fc_2300_sparse_0.gg	F1-T-B	OutOfTime
fc_2300_sparse_0.gg	F1-T-A	OutOfTime
fc_2300_sparse_1.gg	F1-CC	OutOfTime
fc_2300_sparse_1.gg	F1-T-B	OutOfTime
fc_2300_sparse_1.gg	F1-T-A	OutOfTime
fc_2300_sparse_2.gg	F1-CC	OutOfTime
fc_2300_sparse_2.gg	F1-T-B	OutOfTime
fc_2300_sparse_2.gg	F1-T-A	OutOfTime
fc_2400_dense_0.gg	F1-CC	OutOfTime
fc_2400_dense_0.gg	F1-T-B	OutOfTime
fc_2400_dense_0.gg	F1-T-A	OutOfTime
fc_2400_dense_1.gg	F1-CC	OutOfTime
fc_2400_dense_1.gg	F1-T-B	OutOfTime
fc_2400_dense_1.gg	F1-T-A	OutOfTime
fc_2400_dense_2.gg	F1-CC	OutOfTime
fc_2400_dense_2.gg	F1-T-B	OutOfTime
fc_2400_dense_2.gg	F1-T-A	OutOfTime
fc_2400_sparse_0.gg	F1-CC	OutOfTime
fc_2400_sparse_0.gg	F1-T-B	OutOfTime
fc_2400_sparse_0.gg	F1-T-A	OutOfTime
fc_2400_sparse_1.gg	F1-CC	OutOfTime
fc_2400_sparse_1.gg	F1-T-B	OutOfTime
fc_2400_sparse_1.gg	F1-T-A	OutOfTime
fc_2400_sparse_2.gg	F1-CC	OutOfTime
fc_2400_sparse_2.gg	F1-T-B	OutOfTime
fc_2400_sparse_2.gg	F1-T-A	OutOfTime
fc_2500_dense_0.gg	F1-CC	OutOfTime
fc_2500_dense_0.gg	F1-T-B	OutOfTime
fc_2500_dense_0.gg	F1-T-A	OutOfTime
fc_2500_dense_1.gg	F1-CC	OutOfTime
fc_2500_dense_1.gg	F1-T-B	OutOfTime
fc_2500_dense_1.gg	F1-T-A	OutOfTime
fc_2500_dense_2.gg	F1-CC	OutOfTime
fc_2500_dense_2.gg	F1-T-B	OutOfTime
fc_2500_dense_2.gg	F1-T-A	OutOfTime
fc_2500_sparse_0.gg	F1-CC	OutOfTime
fc_2500_sparse_0.gg	F1-T-B	OutOfTime
fc_2500_sparse_0.gg	F1-T-A	OutOfTime
fc_2500_sparse_1.gg	F1-CC	OutOfTime
fc_2500_sparse_1.gg	F1-T-B	OutOfTime
fc_2500_sparse_1.gg	F1-T-A	OutOfTime
fc_2500_sparse_2.gg	F1-CC	OutOfTime
fc_2500_sparse_2.gg	F1-T-B	OutOfTime
fc_2500_sparse_2.gg	F1-T-A	OutOfTime
fc_2600_dense_0.gg	F1-CC	OutOfTime
fc_2600_dense_0.gg	F1-T-B	OutOfTime
fc_2600_dense_0.gg	F1-T-A	OutOfTime
fc_2600_dense_1.gg	F1-CC	OutOfTime
fc_2600_dense_1.gg	F1-T-B	OutOfTime
fc_2600_dense_1.gg	F1-T-A	OutOfTime
fc_2600_dense_2.gg	F1-CC	OutOfTime
fc_2600_dense_2.gg	F1-T-B	OutOfTime
fc_2600_dense_2.gg	F1-T-A	OutOfTime
fc_2600_sparse_0.gg	F1-CC	OutOfTime
fc_2600_sparse_0.gg	F1-T-B	OutOfTime
fc_2600_sparse_0.gg	F1-T-A	OutOfTime
fc_2600_sparse_1.gg	F1-CC	OutOfTime
fc_2600_sparse_1.gg	F1-T-B	OutOfTime
fc_2600_sparse_1.gg	F1-T-A	OutOfTime
fc_2600_sparse_2.gg	F1-CC	OutOfTime
fc_2600_sparse_2.gg	F1-T-B	OutOfTime
fc_2600_sparse_2.gg	F1-T-A	OutOfTime
fc_2700_dense_0.gg	F1-CC	OutOfTime
fc_2700_dense_0.gg	F1-T-B	OutOfTime
fc_2700_dense_0.gg	F1-T-A	OutOfTime
fc_2700_dense_1.gg	F1-CC	OutOfTime
fc_2700_dense_1.gg	F1-T-B	OutOfTime
fc_2700_dense_1.gg	F1-T-A	OutOfTime
fc_2700_dense_2.gg	F1-CC	OutOfTime
fc_2700_dense_2.gg	F1-T-B	OutOfTime
fc_2700_dense_2.gg	F1-T-A	OutOfTime
fc_2700_sparse_0.gg	F1-CC	OutOfTime
fc_2700_sparse_0.gg	F1-T-B	OutOfTime
fc_2700_sparse_0.gg	F1-T-A	OutOfTime
fc_2700_sparse_1.gg	F1-CC	OutOfTime
fc_2700_sparse_1.gg	F1-T-B	OutOfTime
fc_2700_sparse_1.gg	F1-T-A	OutOfTime
fc_2700_sparse_2.gg	F1-CC	OutOfTime
fc_2700_sparse_2.gg	F1-T-B	OutOfTime
fc_2700_sparse_2.gg	F1-T-A	OutOfTime
fc_2800_dense_0.gg	F1-CC	OutOfTime
fc_2800_dense_0.gg	F1-T-B	OutOfTime
fc_2800_dense_0.gg	F1-T-A	OutOfTime
fc_2800_dense_1.gg	F1-CC	OutOfTime
fc_2800_dense_1.gg	F1-T-B	OutOfTime
fc_2800_dense_1.gg	F1-T-A	OutOfTime
fc_2800_dense_2.gg	F1-CC	OutOfTime
fc_2800_dense_2.gg	F1-T-B	OutOfTime
fc_2800_dense_2.gg	F1-T-A	OutOfTime
fc_2800_sparse_0.gg	F1-CC	OutOfTime
fc_2800_sparse_0.gg	F1-T-B	OutOfTime
fc_2800_sparse_0.gg	F1-T-A	OutOfTime
fc_2800_sparse_1.gg	F1-CC	OutOfTime
fc_2800_sparse_1.gg	F1-T-B	OutOfTime
fc_2800_sparse_1.gg	F1-T-A	OutOfTime
fc_2800_sparse_2.gg	F1-CC	OutOfTime
fc_2800_sparse_2.gg	F1-T-B	OutOfTime
fc_2800_sparse_2.gg	F1-T-A	OutOfTime
fc_2900_dense_0.gg	F1-CC	542.0	142211	53	142158	0	0	1	0
fc_2900_dense_0.gg	F1-T-B	542.0	444769	36	143996	43	300694	4	13
fc_2900_dense_0.gg	F1-T-A	OutOfTime
fc_2900_dense_1.gg	F1-CC	OutOfTime
fc_2900_dense_1.gg	F1-T-B	OutOfTime
fc_2900_dense_1.gg	F1-T-A	OutOfTime
fc_2900_dense_2.gg	F1-CC	OutOfTime
fc_2900_dense_2.gg	F1-T-B	OutOfTime
fc_2900_dense_2.gg	F1-T-A	OutOfTime
fc_2900_sparse_0.gg	F1-CC	OutOfTime
fc_2900_sparse_0.gg	F1-T-B	OutOfTime
fc_2900_sparse_0.gg	F1-T-A	OutOfTime
fc_2900_sparse_1.gg	F1-CC	OutOfTime
fc_2900_sparse_1.gg	F1-T-B	OutOfTime
fc_2900_sparse_1.gg	F1-T-A	OutOfTime
fc_2900_sparse_2.gg	F1-CC	OutOfTime
fc_2900_sparse_2.gg	F1-T-B	OutOfTime
fc_2900_sparse_2.gg	F1-T-A	OutOfTime
fc_1500_dense_3.gg	F1-CC	200.0	7959	23	7936	0	0	1	0
fc_1500_dense_3.gg	F1-T-B	200.0	50975	44	8129	21	42781	4	12
fc_1500_dense_3.gg	F1-T-A	200.0	88606	19	8065	34	80488	5	17
fc_1500_dense_4.gg	F1-CC	OutOfTime
fc_1500_dense_4.gg	F1-T-B	OutOfTime
fc_1500_dense_4.gg	F1-T-A	OutOfTime
fc_1500_sparse_3.gg	F1-CC	OutOfTime
fc_1500_sparse_3.gg	F1-T-B	OutOfTime
fc_1500_sparse_3.gg	F1-T-A	OutOfTime
fc_1500_sparse_4.gg	F1-CC	OutOfTime
fc_1500_sparse_4.gg	F1-T-B	OutOfTime
fc_1500_sparse_4.gg	F1-T-A	OutOfTime
fc_1600_dense_3.gg	F1-CC	OutOfTime
fc_1600_dense_3.gg	F1-T-B	OutOfTime
fc_1600_dense_3.gg	F1-T-A	OutOfTime
fc_1600_dense_4.gg	F1-CC	246.0	2389	21	2368	0	0	1	0
fc_1600_dense_4.gg	F1-T-B	246.0	7947	20	2346	28	5553	5	12
fc_1600_dense_4.gg	F1-T-A	246.0	6141	21	2383	33	3704	4	18
fc_1600_sparse_3.gg	F1-CC	OutOfTime
fc_1600_sparse_3.gg	F1-T-B	OutOfTime
fc_1600_sparse_3.gg	F1-T-A	OutOfTime
fc_1600_sparse_4.gg	F1-CC	OutOfTime
fc_1600_sparse_4.gg	F1-T-B	OutOfTime
fc_1600_sparse_4.gg	F1-T-A	OutOfTime
fc_1700_dense_3.gg	F1-CC	OutOfTime
fc_1700_dense_3.gg	F1-T-B	OutOfTime
fc_1700_dense_3.gg	F1-T-A	OutOfTime
fc_1700_dense_4.gg	F1-CC	OutOfTime
fc_1700_dense_4.gg	F1-T-B	OutOfTime
fc_1700_dense_4.gg	F1-T-A	OutOfTime
fc_1700_sparse_3.gg	F1-CC	OutOfTime
fc_1700_sparse_3.gg	F1-T-B	OutOfTime
fc_1700_sparse_3.gg	F1-T-A	OutOfTime
fc_1700_sparse_4.gg	F1-CC	OutOfTime
fc_1700_sparse_4.gg	F1-T-B	OutOfTime
fc_1700_sparse_4.gg	F1-T-A	OutOfTime
fc_1800_dense_3.gg	F1-CC	OutOfTime
fc_1800_dense_3.gg	F1-T-B	OutOfTime
fc_1800_dense_3.gg	F1-T-A	OutOfTime
fc_1800_dense_4.gg	F1-CC	OutOfTime
fc_1800_dense_4.gg	F1-T-B	OutOfTime
fc_1800_dense_4.gg	F1-T-A	OutOfTime
fc_1800_sparse_3.gg	F1-CC	OutOfTime
fc_1800_sparse_3.gg	F1-T-B	OutOfTime
fc_1800_sparse_3.gg	F1-T-A	OutOfTime
fc_1800_sparse_4.gg	F1-CC	OutOfTime
fc_1800_sparse_4.gg	F1-T-B	OutOfTime
fc_1800_sparse_4.gg	F1-T-A	OutOfTime
fc_1900_dense_3.gg	F1-CC	OutOfTime
fc_1900_dense_3.gg	F1-T-B	OutOfTime
fc_1900_dense_3.gg	F1-T-A	OutOfTime
fc_1900_dense_4.gg	F1-CC	OutOfTime
fc_1900_dense_4.gg	F1-T-B	OutOfTime
fc_1900_dense_4.gg	F1-T-A	OutOfTime
fc_1900_sparse_3.gg	F1-CC	OutOfTime
fc_1900_sparse_3.gg	F1-T-B	OutOfTime
fc_1900_sparse_3.gg	F1-T-A	OutOfTime
fc_1900_sparse_4.gg	F1-CC	OutOfTime
fc_1900_sparse_4.gg	F1-T-B	OutOfTime
fc_1900_sparse_4.gg	F1-T-A	OutOfTime
fc_2000_dense_3.gg	F1-CC	302.0	9411	41	9370	0	0	1	0
fc_2000_dense_3.gg	F1-T-B	OutOfTime
fc_2000_dense_3.gg	F1-T-A	OutOfTime
fc_2000_dense_4.gg	F1-CC	OutOfTime
fc_2000_dense_4.gg	F1-T-B	OutOfTime
fc_2000_dense_4.gg	F1-T-A	OutOfTime
fc_2000_sparse_3.gg	F1-CC	OutOfTime
fc_2000_sparse_3.gg	F1-T-B	OutOfTime
fc_2000_sparse_3.gg	F1-T-A	OutOfTime
fc_2000_sparse_4.gg	F1-CC	OutOfTime
fc_2000_sparse_4.gg	F1-T-B	OutOfTime
fc_2000_sparse_4.gg	F1-T-A	OutOfTime
fc_2100_dense_3.gg	F1-CC	366.0	719833	27	719806	0	0	1	0
fc_2100_dense_3.gg	F1-T-B	OutOfTime
fc_2100_dense_3.gg	F1-T-A	OutOfTime
fc_2100_dense_4.gg	F1-CC	346.0	35545	59	35486	0	0	1	0
fc_2100_dense_4.gg	F1-T-B	348.0	137653	26	35668	21	101938	3	7
fc_2100_dense_4.gg	F1-T-A	348.0	146422	26	35643	19	110734	2	7
fc_2100_sparse_3.gg	F1-CC	OutOfTime
fc_2100_sparse_3.gg	F1-T-B	OutOfTime
fc_2100_sparse_3.gg	F1-T-A	OutOfTime
fc_2100_sparse_4.gg	F1-CC	OutOfTime
fc_2100_sparse_4.gg	F1-T-B	OutOfTime
fc_2100_sparse_4.gg	F1-T-A	OutOfTime
fc_2200_dense_3.gg	F1-CC	OutOfTime
fc_2200_dense_3.gg	F1-T-B	OutOfTime
fc_2200_dense_3.gg	F1-T-A	OutOfTime
fc_2200_dense_4.gg	F1-CC	OutOfTime
fc_2200_dense_4.gg	F1-T-B	OutOfTime
fc_2200_dense_4.gg	F1-T-A	OutOfTime
fc_2200_sparse_3.gg	F1-CC	OutOfTime
fc_2200_sparse_3.gg	F1-T-B	OutOfTime
fc_2200_sparse_3.gg	F1-T-A	OutOfTime
fc_2200_sparse_4.gg	F1-CC	OutOfTime
fc_2200_sparse_4.gg	F1-T-B	OutOfTime
fc_2200_sparse_4.gg	F1-T-A	OutOfTime
fc_2300_dense_3.gg	F1-CC	OutOfTime
fc_2300_dense_3.gg	F1-T-B	OutOfTime
fc_2300_dense_3.gg	F1-T-A	OutOfTime
fc_2300_dense_4.gg	F1-CC	344.0	119214	30	119184	0	0	1	0
fc_2300_dense_4.gg	F1-T-B	OutOfTime
fc_2300_dense_4.gg	F1-T-A	OutOfTime
fc_2300_sparse_3.gg	F1-CC	OutOfTime
fc_2300_sparse_3.gg	F1-T-B	OutOfTime
fc_2300_sparse_3.gg	F1-T-A	OutOfTime
fc_2300_sparse_4.gg	F1-CC	OutOfTime
fc_2300_sparse_4.gg	F1-T-B	OutOfTime
fc_2300_sparse_4.gg	F1-T-A	OutOfTime
fc_2400_dense_3.gg	F1-CC	OutOfTime
fc_2400_dense_3.gg	F1-T-B	OutOfTime
fc_2400_dense_3.gg	F1-T-A	OutOfTime
fc_2400_dense_4.gg	F1-CC	OutOfTime
fc_2400_dense_4.gg	F1-T-B	OutOfTime
fc_2400_dense_4.gg	F1-T-A	OutOfTime
fc_2400_sparse_3.gg	F1-CC	OutOfTime
fc_2400_sparse_3.gg	F1-T-B	OutOfTime
fc_2400_sparse_3.gg	F1-T-A	OutOfTime
fc_2400_sparse_4.gg	F1-CC	OutOfTime
fc_2400_sparse_4.gg	F1-T-B	OutOfTime
fc_2400_sparse_4.gg	F1-T-A	OutOfTime
fc_2500_dense_3.gg	F1-CC	OutOfTime
fc_2500_dense_3.gg	F1-T-B	OutOfTime
fc_2500_dense_3.gg	F1-T-A	OutOfTime
fc_2500_dense_4.gg	F1-CC	428.0	15141	32	15109	0	0	1	0
fc_2500_dense_4.gg	F1-T-B	428.0	40757	34	15138	40	25545	4	10
fc_2500_dense_4.gg	F1-T-A	428.0	24700	32	15911	24	8733	2	7
fc_2500_sparse_3.gg	F1-CC	OutOfTime
fc_2500_sparse_3.gg	F1-T-B	OutOfTime
fc_2500_sparse_3.gg	F1-T-A	OutOfTime
fc_2500_sparse_4.gg	F1-CC	OutOfTime
fc_2500_sparse_4.gg	F1-T-B	OutOfTime
fc_2500_sparse_4.gg	F1-T-A	OutOfTime
fc_2600_dense_3.gg	F1-CC	OutOfTime
fc_2600_dense_3.gg	F1-T-B	OutOfTime
fc_2600_dense_3.gg	F1-T-A	OutOfTime
fc_2600_dense_4.gg	F1-CC	OutOfTime
fc_2600_dense_4.gg	F1-T-B	OutOfTime
fc_2600_dense_4.gg	F1-T-A	OutOfTime
fc_2600_sparse_3.gg	F1-CC	OutOfTime
fc_2600_sparse_3.gg	F1-T-B	OutOfTime
fc_2600_sparse_3.gg	F1-T-A	OutOfTime
fc_2600_sparse_4.gg	F1-CC	OutOfTime
fc_2600_sparse_4.gg	F1-T-B	OutOfTime
fc_2600_sparse_4.gg	F1-T-A	OutOfTime
fc_2700_dense_3.gg	F1-CC	OutOfTime
fc_2700_dense_3.gg	F1-T-B	OutOfTime
fc_2700_dense_3.gg	F1-T-A	OutOfTime
fc_2700_dense_4.gg	F1-CC	OutOfTime
fc_2700_dense_4.gg	F1-T-B	OutOfTime
fc_2700_dense_4.gg	F1-T-A	OutOfTime
fc_2700_sparse_3.gg	F1-CC	OutOfTime
fc_2700_sparse_3.gg	F1-T-B	OutOfTime
fc_2700_sparse_3.gg	F1-T-A	OutOfTime
fc_2700_sparse_4.gg	F1-CC	OutOfTime
fc_2700_sparse_4.gg	F1-T-B	OutOfTime
fc_2700_sparse_4.gg	F1-T-A	OutOfTime
fc_2800_dense_3.gg	F1-CC	OutOfTime
fc_2800_dense_3.gg	F1-T-B	OutOfTime
fc_2800_dense_3.gg	F1-T-A	OutOfTime
fc_2800_dense_4.gg	F1-CC	OutOfTime
fc_2800_dense_4.gg	F1-T-B	OutOfTime
fc_2800_dense_4.gg	F1-T-A	OutOfTime
fc_2800_sparse_3.gg	F1-CC	OutOfTime
fc_2800_sparse_3.gg	F1-T-B	OutOfTime
fc_2800_sparse_3.gg	F1-T-A	OutOfTime
fc_2800_sparse_4.gg	F1-CC	OutOfTime
fc_2800_sparse_4.gg	F1-T-B	OutOfTime
fc_2800_sparse_4.gg	F1-T-A	OutOfTime
fc_2900_dense_3.gg	F1-CC	504.0	50552	37	50515	0	0	1	0
fc_2900_dense_3.gg	F1-T-B	OutOfTime
fc_2900_dense_3.gg	F1-T-A	OutOfTime
fc_2900_dense_4.gg	F1-CC	OutOfTime
fc_2900_dense_4.gg	F1-T-B	OutOfTime
fc_2900_dense_4.gg	F1-T-A	OutOfTime
fc_2900_sparse_3.gg	F1-CC	OutOfTime
fc_2900_sparse_3.gg	F1-T-B	OutOfTime
fc_2900_sparse_3.gg	F1-T-A	OutOfTime
fc_2900_sparse_4.gg	F1-CC	OutOfTime
fc_2900_sparse_4.gg	F1-T-B	OutOfTime
fc_2900_sparse_4.gg	F1-T-A	OutOfTime
fc_100_dense_2.gg	F1-CC	34.0	24	6	18	0	0	1	0
fc_100_dense_2.gg	F1-T-B	34.0	58	3	20	0	35	3	4
fc_100_dense_2.gg	F1-T-A	34.0	60	2	23	0	35	3	4
fc_100_dense_4.gg	F1-CC	24.0	35	2	33	0	0	1	0
fc_100_dense_4.gg	F1-T-B	OutOfTime
fc_100_dense_4.gg	F1-T-A	OutOfTime
fc_100_sparse_2.gg	F1-CC	32.0	41	2	39	0	0	1	0
fc_100_sparse_2.gg	F1-T-B	32.0	117	2	39	0	76	4	6
fc_100_sparse_2.gg	F1-T-A	32.0	136	2	57	0	77	4	6
fc_100_sparse_4.gg	F1-CC	40.0	17	2	15	0	0	1	0
fc_100_sparse_4.gg	F1-T-B	42.0	182	2	15	0	165	4	9
fc_100_sparse_4.gg	F1-T-A	42.0	119	2	15	0	102	4	12
fc_200_sparse_1.gg	F1-CC	74.0	102	3	99	0	0	1	0
fc_200_sparse_1.gg	F1-T-B	74.0	192	3	101	0	88	2	2
fc_200_sparse_1.gg	F1-T-A	74.0	226	3	101	0	122	2	2
